1,0.0,9.7
2,6.441096049026692,9.7
3,9.516199969207179,9.7
4,9.890199094634538,9.7
5,7.81242617559367,9.7
6,-3.411325356170735,9.7
7,-8.726646259971647,9.7
8,-2.542109997470019,9.7
9,8.57487849892865,9.7
10,10.092556109358513,9.7
11,-37.9419402607463,9.7
12,-6.070710441719407,9.7
13,8.726646259971647,9.7
14,9.637252826229558,9.7
15,10.2443238704015,9.7
16,10.054614169097768,9.7
17,10.434033571705232,9.7
18,9.826962527533293,9.7
19,10.77551103405195,9.7
20,10.016672228837034,9.7
21,10.547859392487473,9.7
22,9.751078647011793,9.7
23,10.471975511965976,9.7
24,9.817477042468104,9.7
25,10.623743273008962,9.7
26,10.32020775092299,9.7
27,10.59097523369286,9.7
28,9.713136706751055,9.7
29,10.585801332748218,9.7
30,10.054614169097768,9.7
31,10.168439989880012,9.7
32,9.713136706751055,9.7
33,10.699627153530463,9.7
34,10.168439989880012,9.7
35,10.737569093791183,9.7
36,9.751078647011793,9.7
37,10.282265810662246,9.7
38,10.320207750922998,9.7
39,10.585801332748218,9.7
40,10.206381930140756,9.7
41,10.699627153530471,9.7
42,9.637252826229558,9.7
43,10.2443238704015,9.7
44,9.90284640805479,9.7
45,10.471975511965985,9.7
46,9.94078834831553,9.7
47,10.70997495541975,9.7
48,10.168439989880012,9.7
49,10.509917452226718,9.7
50,9.561368945708068,9.7
51,10.74964152932871,9.7
52,9.635671912052038,9.7
53,10.434033571705232,9.7
54,9.90284640805479,9.7
55,10.661685213269719,9.7
56,9.826962527533286,9.7
57,10.63064180760182,9.7
58,9.90284640805479,9.7
59,10.206381930140745,9.7
60,9.675194766490304,9.7
61,10.396091631444486,9.7
62,10.168439989880012,9.7
63,10.737569093791205,9.7
64,9.751078647011798,9.7
65,10.32020775092299,9.7
66,-4.996108380116469,9.7
67,10.2443238704015,9.7
68,10.092556109358503,9.7
69,10.016672228837022,9.7
70,9.599310885968812,9.7
71,10.16843998988,9.7
72,9.864904467794037,9.7
73,10.358149691183739,9.7
74,9.713136706751047,9.7
75,10.32020775092299,9.7
76,10.168439989880012,9.7
77,10.396091631444484,9.7
78,9.713136706751047,9.7
79,10.206381930140756,9.7
80,9.826962527533286,9.7
81,10.206381930140756,9.7
82,10.168439989880012,9.7
83,10.551308659783901,9.7
84,9.757977181604659,9.7
85,10.130498049619268,9.7
86,10.016672228837034,9.7
87,10.168439989880007,9.7
88,9.637252826229561,9.7
89,10.63064180760182,9.7
90,10.282265810662254,9.7
91,10.320207750922993,9.7
92,9.864904467794037,9.7
93,10.168439989880012,9.7
94,9.599310885968816,9.7
95,10.585801332748218,9.7
96,10.16843998987999,9.7
97,10.585801332748229,9.7
98,9.713136706751047,9.7
99,10.206381930140745,9.7
